time,strain,strain_rate,stress
66.73346693,0.003161987,4.91E-05,260787.6915
67.63527054,0.003436568,4.95E-05,277564.3725
68.53707415,0.003432658,5.09E-05,268042.0258
69.43887776,0.003452006,5.18E-05,228851.9671
70.34068136,0.003523153,4.98E-05,272463.463
71.24248497,0.003429592,4.93E-05,277060.4922
72.14428858,0.003592567,5.00E-05,303374.1748
73.04609218,0.003676117,5.09E-05,272026.1498
73.94789579,0.003795941,4.78E-05,334781.4785
74.8496994,0.003707926,4.65E-05,246072.4824
75.75150301,0.003733664,4.92E-05,330254.3236
76.65330661,0.003799208,4.82E-05,293653.0932
77.55511022,0.003938795,4.92E-05,323509.2119
78.45691383,0.003944767,4.98E-05,306045.6458
79.35871743,0.003932611,4.93E-05,335247.7075
80.26052104,0.004047251,5.22E-05,298781.6419
81.16232465,0.004064589,5.05E-05,282996.287
82.06412826,0.004167796,5.05E-05,349175.7517
82.96593186,0.004101483,5.09E-05,312470.5073
83.86773547,0.004171538,4.83E-05,323180.1423
84.76953908,0.004212331,5.16E-05,351081.432
85.67134269,0.004185979,4.99E-05,295722.0186
86.57314629,0.004348403,5.10E-05,339174.3028
87.4749499,0.004391155,4.84E-05,311220.0915
88.37675351,0.004419179,4.77E-05,324948.1168
89.27855711,0.004448285,5.12E-05,332229.6061
90.18036072,0.00441464,5.06E-05,294395.0462
91.08216433,0.004526059,4.86E-05,314759.4043
91.98396794,0.004576346,4.87E-05,370853.043
92.88577154,0.004590792,5.17E-05,361074.8802
93.78757515,0.004678624,4.82E-05,338996.7136
94.68937876,0.004761411,5.25E-05,348741.6455
95.59118236,0.004905331,4.86E-05,337071.167
96.49298597,0.00483629,5.10E-05,380918.1353
97.39478958,0.004886913,4.95E-05,343337.3563
98.29659319,0.004909866,5.09E-05,356222.3046
99.19839679,0.004831975,4.92E-05,381323.094
100.1002004,0.005003242,4.98E-05,334391.2911
101.002004,0.005054116,5.01E-05,395547.5589
101.9038076,0.005259441,4.85E-05,318994.5174
102.8056112,0.005127454,5.11E-05,401029.2995
103.7074148,0.005205478,4.92E-05,352029.5582
104.6092184,0.005228146,4.97E-05,357129.9765
105.511022,0.005197623,4.85E-05,317108.3518
106.4128257,0.005396845,4.61E-05,355303.3707
107.3146293,0.005415871,4.97E-05,342211.0148
108.2164329,0.005463568,5.36E-05,354918.3893
109.1182365,0.005395273,5.12E-05,368579.4111
110.0200401,0.005594541,5.00E-05,398081.4916
110.9218437,0.005452616,4.96E-05,380736.5041
111.8236473,0.005630314,5.00E-05,384955.7265
112.7254509,0.005782333,5.08E-05,351008.4028
113.6272545,0.005615313,4.82E-05,358109.2111
114.5290581,0.005688692,5.17E-05,427748.2386
115.4308617,0.005778188,5.11E-05,365060.5849
116.3326653,0.005783061,5.11E-05,427360.1784
117.2344689,0.005758324,5.07E-05,380751.466
118.1362725,0.005911385,5.00E-05,388557.7013
119.0380762,0.005881069,5.10E-05,417230.3976
119.9398798,0.006028573,5.09E-05,423897.0401
120.8416834,0.005980777,4.95E-05,390343.5013
121.743487,0.006190525,4.91E-05,384827.6116
122.6452906,0.006080037,5.02E-05,394773.5217
123.5470942,0.006155879,5.23E-05,406268.4945
124.4488978,0.006276691,4.81E-05,421797.6037
125.3507014,0.00618546,4.78E-05,400756.9776
126.252505,0.006327792,5.02E-05,417816.3487
127.1543086,0.006444876,5.01E-05,445136.9774
128.0561122,0.006295618,5.03E-05,414668.5205
128.9579158,0.006460207,5.04E-05,414322.7627
129.8597194,0.006510315,4.97E-05,369274.1164
130.761523,0.006590208,5.22E-05,342454.4241
131.6633267,0.006500686,4.76E-05,420462.4432
132.5651303,0.006540208,4.88E-05,409572.4764
133.4669339,0.00670815,4.98E-05,400275.6089
134.3687375,0.00673824,4.75E-05,420870.5867
135.2705411,0.00678023,4.97E-05,414494.8085
136.1723447,0.006831719,5.25E-05,445976.2833
137.0741483,0.006808363,5.00E-05,420854.2131
137.9759519,0.006914284,5.03E-05,401015.7539
138.8777555,0.00696343,4.81E-05,446393.8533
139.7795591,0.006941345,4.91E-05,417034.3791
140.6813627,0.007158479,4.94E-05,437177.8739
141.5831663,0.007110754,4.95E-05,412957.1833
142.4849699,0.007044812,5.19E-05,409829.2493
143.3867735,0.007213118,5.08E-05,429694.5716
144.2885772,0.007149437,4.83E-05,429110.3887
145.1903808,0.007312002,5.04E-05,442178.2241
146.0921844,0.007381865,5.07E-05,424387.7824
146.993988,0.007294976,5.17E-05,385795.1834
147.8957916,0.007459028,5.24E-05,422601.6762
148.7975952,0.007467404,4.85E-05,454905.9734
149.6993988,0.007539785,4.88E-05,428376.4012
150.6012024,0.007656539,4.81E-05,430824.657
151.503006,0.007558788,4.96E-05,463255.3425
152.4048096,0.007569981,5.07E-05,421286.7476
153.3066132,0.007606017,5.15E-05,401325.3896
154.2084168,0.007656022,4.99E-05,437518.7117
155.1102204,0.00775037,4.95E-05,430412.6361
156.012024,0.007823349,5.02E-05,419273.6799
156.9138277,0.007864141,4.87E-05,440431.5817
157.8156313,0.007945939,5.31E-05,458433.5196
158.7174349,0.007936739,4.76E-05,446791.3749
159.6192385,0.008077884,5.03E-05,455876.5314
160.5210421,0.008008405,5.30E-05,495157.9023
161.4228457,0.008252524,5.00E-05,441473.282
162.3246493,0.008157952,4.97E-05,458270.9971
163.2264529,0.008104167,4.95E-05,439305.8131
164.1282565,0.008135005,4.97E-05,431763.0724
165.0300601,0.008283675,5.21E-05,439403.6245
165.9318637,0.008281693,4.67E-05,443094.0822
166.8336673,0.008389293,5.23E-05,465355.7868
167.7354709,0.008418329,4.79E-05,516829.8422
168.6372745,0.008427007,4.96E-05,440010.4418
169.5390782,0.008420489,4.94E-05,448572.2195
170.4408818,0.008421033,5.09E-05,458498.3752
171.3426854,0.00853736,4.76E-05,471091.8377
172.244489,0.00866933,5.07E-05,468673.7506
173.1462926,0.008671591,5.30E-05,495504.6865
174.0480962,0.008619338,4.80E-05,402257.5309
174.9498998,0.008759043,5.03E-05,404173.4834
175.8517034,0.008818278,4.90E-05,453073.6153
176.753507,0.008778739,5.06E-05,494406.2058
177.6553106,0.008893016,5.00E-05,427713.7592
178.5571142,0.008931737,4.90E-05,392000.8854
179.4589178,0.008896732,5.07E-05,483704.6062
180.3607214,0.009041894,5.27E-05,476260.9756
181.2625251,0.00910052,4.97E-05,443269.6927
182.1643287,0.009180435,5.11E-05,446780.032
183.0661323,0.009223575,4.81E-05,448027.5803
183.9679359,0.009106533,4.86E-05,476283.7346
184.8697395,0.009180952,5.07E-05,458415.3396
185.7715431,0.00932292,5.22E-05,487675.0076
186.6733467,0.009367927,5.05E-05,403505.9572
187.5751503,0.009413101,4.95E-05,455019.3371
188.4769539,0.00968075,5.00E-05,448991.6267
189.3787575,0.009507005,4.81E-05,471861.9365
190.2805611,0.009589748,5.09E-05,465503.2858
191.1823647,0.009622732,5.13E-05,500191.4068
192.0841683,0.009647644,4.93E-05,433531.6508
192.9859719,0.009628276,4.93E-05,482645.7577
193.8877756,0.009744997,5.04E-05,496425.8325
194.7895792,0.009687947,4.93E-05,530134.0022
195.6913828,0.009768778,4.99E-05,471538.3724
196.5931864,0.009797295,5.32E-05,492745.0065
197.49499,0.009880209,4.96E-05,439468.7297
198.3967936,0.010074182,4.95E-05,425276.0807
199.2985972,0.00984042,4.90E-05,508148.487
200.2004008,0.01005578,5.11E-05,487288.0559
201.1022044,0.009947574,4.97E-05,518053.3366
202.004008,0.010068732,4.90E-05,453995.9582
202.9058116,0.010217902,5.20E-05,502749.0651
203.8076152,0.010194667,5.21E-05,537680.0689
204.7094188,0.010163606,4.91E-05,501593.327
205.6112224,0.010232864,4.72E-05,498645.8107
206.5130261,0.010370967,5.15E-05,492522.6469
207.4148297,0.01032204,4.90E-05,453111.113
208.3166333,0.010430265,5.12E-05,528050.1718
209.2184369,0.010463961,4.70E-05,478805.8072
210.1202405,0.010462563,5.13E-05,507769.0029
211.0220441,0.010694061,4.82E-05,455948.0941
211.9238477,0.010638462,5.11E-05,466328.6673
212.8256513,0.010506245,5.00E-05,533324.2926
213.7274549,0.010698806,4.86E-05,488723.5431
214.6292585,0.010687335,4.94E-05,535050.5847
215.5310621,0.010833394,5.10E-05,496806.5317
216.4328657,0.010768798,5.02E-05,452665.202
217.3346693,0.010859083,5.09E-05,522665.3327
218.2364729,0.010945496,5.30E-05,485663.2624
219.1382766,0.011014643,4.76E-05,518970.4302
220.0400802,0.010921968,5.24E-05,502476.9603
220.9418838,0.011024789,5.02E-05,463267.8524
221.8436874,0.011060515,4.86E-05,507189.7498
222.745491,0.01109371,4.80E-05,559342.7266
223.6472946,0.011300086,4.97E-05,516695.1136
224.5490982,0.011254459,5.14E-05,503298.2098
225.4509018,0.011188469,4.98E-05,532619.1321
226.3527054,0.011378839,5.23E-05,511239.343
227.254509,0.011504232,4.78E-05,511770.916
228.1563126,0.011476661,5.00E-05,479304.1776
229.0581162,0.011351593,4.81E-05,513494.8645
229.9599198,0.011465707,5.05E-05,534385.3736
230.8617234,0.011627564,5.13E-05,487430.0379
231.7635271,0.011540989,4.94E-05,545338.9834
232.6653307,0.011662861,4.61E-05,507392.1119
233.5671343,0.01173001,5.03E-05,487717.4417
234.4689379,0.011661639,5.07E-05,536092.0463
235.3707415,0.011764568,5.06E-05,504014.439
236.2725451,0.011597498,5.19E-05,531084.9229
237.1743487,0.011790411,4.84E-05,504916.0704
238.0761523,0.011886966,5.10E-05,511309.8566
238.9779559,0.011865695,5.18E-05,525857.7547
239.8797595,0.012102838,4.73E-05,521213.5568
240.7815631,0.011943716,5.05E-05,463680.8363
241.6833667,0.012054826,4.92E-05,486360.7522
242.5851703,0.012137976,4.99E-05,538891.9624
243.4869739,0.012270453,5.05E-05,512433.8425
244.3887776,0.012123695,4.93E-05,502974.6769
245.2905812,0.012342089,4.90E-05,482262.3047
246.1923848,0.012310302,5.01E-05,489810.4622
247.0941884,0.012289262,4.84E-05,466369.2448
247.995992,0.012430613,4.84E-05,515574.4217
248.8977956,0.012458163,5.10E-05,503417.0259
249.7995992,0.012449957,4.83E-05,494529.9962
250.7014028,0.012539725,5.10E-05,517785.0288
251.6032064,0.012554467,5.07E-05,529200.2633
252.50501,0.01263282,4.74E-05,573532.1623
253.4068136,0.012714492,4.90E-05,482479.6253
254.3086172,0.012821187,5.18E-05,550712.5819
255.2104208,0.012677983,4.85E-05,546419.639
256.1122244,0.012947843,4.93E-05,502381.4284
257.0140281,0.012720535,5.07E-05,527739.9403
257.9158317,0.01288567,5.12E-05,511391.8591
258.8176353,0.012980111,4.96E-05,528139.7859
259.7194389,0.013004709,4.91E-05,562145.3011
260.6212425,0.01298954,5.21E-05,539628.6778
261.5230461,0.013062275,5.26E-05,537577.803
262.4248497,0.013088369,5.15E-05,514156.3364
263.3266533,0.013127034,5.01E-05,487817.3232
264.2284569,0.013268075,4.88E-05,520591.9198
265.1302605,0.013280319,4.88E-05,556903.4212
266.0320641,0.0132554,5.08E-05,487916.9238
266.9338677,0.013406679,5.06E-05,500289.5242
267.8356713,0.013412274,5.21E-05,530659.9851
268.7374749,0.013491076,5.10E-05,502850.987
269.6392786,0.013523948,4.77E-05,508109.4853
270.5410822,0.013471776,5.16E-05,517851.846
271.4428858,0.013534791,4.85E-05,494320.4165
272.3446894,0.013667064,4.94E-05,504629.6307
273.246493,0.013703024,5.04E-05,547575.0108
274.1482966,0.013706021,5.30E-05,496909.9162
275.0501002,0.013760328,5.47E-05,489901.7619
275.9519038,0.013882791,5.09E-05,514826.7272
276.8537074,0.013803239,4.97E-05,549751.665
277.755511,0.013924256,5.08E-05,526533.4946
278.6573146,0.013919383,5.13E-05,520093.7616
279.5591182,0.013963441,4.95E-05,533360.7789
280.4609218,0.014096313,5.27E-05,488277.965
281.3627255,0.014123175,5.03E-05,545483.044
282.2645291,0.014167472,5.07E-05,543001.4219
283.1663327,0.014245367,5.10E-05,523221.849
284.0681363,0.014204807,5.06E-05,559476.456
284.9699399,0.01429397,5.13E-05,505666.2156
285.8717435,0.014272898,4.91E-05,563238.5564
286.7735471,0.014360293,4.92E-05,538863.2282
287.6753507,0.01437509,4.83E-05,526727.5224
288.5771543,0.014435325,5.07E-05,535088.7622
289.4789579,0.014513633,5.12E-05,533192.4942
290.3807615,0.014464479,5.07E-05,567203.8524
291.2825651,0.01470365,5.25E-05,509225.3517
292.1843687,0.014542137,5.00E-05,517512.7722
293.0861723,0.014573346,5.10E-05,563477.4153
293.987976,0.014776622,4.84E-05,522372.0291
294.8897796,0.014797277,4.94E-05,560648.2263
295.7915832,0.014831196,5.10E-05,581228.5322
296.6933868,0.014876568,5.13E-05,528203.2348
297.5951904,0.014878943,4.96E-05,555993.0691
298.496994,0.01486502,4.99E-05,509718.5342
299.3987976,0.014974995,4.77E-05,558448.5131
300.3006012,0.014969877,4.95E-05,544648.4583
301.2024048,0.015125142,5.13E-05,551883.6488
302.1042084,0.015095405,5.09E-05,523782.9903
303.006012,0.015095256,5.08E-05,498296.7206
303.9078156,0.015173961,5.01E-05,553510.4632
304.8096192,0.015268015,5.00E-05,488652.9814
305.7114228,0.015247982,4.90E-05,533246.7335
306.6132265,0.015275835,5.11E-05,565465.4669
307.5150301,0.015392001,5.06E-05,546725.1981
308.4168337,0.015437176,5.07E-05,591576.422
309.3186373,0.015432129,4.92E-05,568417.3183
310.2204409,0.015479613,4.68E-05,526075.1873
311.1222445,0.015571585,5.16E-05,543631.6741
312.0240481,0.015504643,4.93E-05,542002.0788
312.9258517,0.015552442,4.87E-05,503313.6765
313.8276553,0.015643477,5.10E-05,519863.414
314.7294589,0.01572224,4.94E-05,529758.2884
315.6312625,0.015802295,5.16E-05,492570.2168
316.5330661,0.015925031,5.09E-05,545709.4494
317.4348697,0.015928933,5.10E-05,538437.0445
318.3366733,0.015906169,4.79E-05,502553.8127
319.238477,0.015960656,5.18E-05,555519.7271
320.1402806,0.015940165,5.04E-05,563678.0501
321.0420842,0.01605087,4.94E-05,551518.4899
321.9438878,0.016077946,5.02E-05,537776.8944
322.8456914,0.016163804,4.73E-05,561255.0664
323.747495,0.016132215,5.06E-05,563749.605
324.6492986,0.016267095,4.85E-05,554527.4385
325.5511022,0.016379759,4.80E-05,526035.6105
326.4529058,0.016315393,4.77E-05,554219.7621
327.3547094,0.016394522,5.17E-05,577774.717
328.256513,0.016458845,4.91E-05,532525.0437
329.1583166,0.016431162,5.23E-05,601142.2864
330.0601202,0.016517949,4.92E-05,534787.3991
330.9619238,0.016548936,4.74E-05,549177.7411
331.8637275,0.016599699,4.83E-05,531514.1917
332.7655311,0.016586732,5.19E-05,554472.3163
333.6673347,0.016685001,4.98E-05,504812.4297
334.5691383,0.016761664,4.92E-05,535391.8749
335.4709419,0.01687031,5.02E-05,521752.475
336.3727455,0.016882602,5.08E-05,553122.6257
337.2745491,0.017007303,5.17E-05,575142.7569
338.1763527,0.016857651,5.22E-05,566514.6094
339.0781563,0.017012075,4.95E-05,490141.9791
339.9799599,0.017011223,4.80E-05,602371.1821
340.8817635,0.017190105,4.94E-05,558249.4383
341.7835671,0.017035281,5.04E-05,531257.4845
342.6853707,0.017078275,4.86E-05,555159.7966
343.5871743,0.017139391,4.86E-05,555849.6571
344.488978,0.017082826,5.05E-05,534658.5951
345.3907816,0.017234481,4.99E-05,556808.9123
346.2925852,0.01726401,5.00E-05,536570.5174
347.1943888,0.017369748,4.89E-05,541925.6873
348.0961924,0.017427598,4.97E-05,534969.8223
348.997996,0.017575004,4.86E-05,516224.5405
349.8997996,0.017558365,5.13E-05,556482.1447
350.8016032,0.017501612,5.16E-05,567830.2703
351.7034068,0.017525264,4.72E-05,566236.7009
352.6052104,0.017663062,4.86E-05,574170.6349
353.507014,0.017587317,4.78E-05,561783.9296
354.4088176,0.017842563,4.90E-05,540221.8011
355.3106212,0.017844177,4.99E-05,575240.3107
356.2124248,0.017779336,4.78E-05,519664.446
357.1142285,0.017741479,4.86E-05,531444.581
358.0160321,0.017991078,4.85E-05,530016.7214
358.9178357,0.017938254,5.03E-05,582081.6441
359.8196393,0.01807352,5.01E-05,578779.8554
360.7214429,0.017929755,4.89E-05,567400.7561
361.6232465,0.018041196,5.03E-05,582417.615
362.5250501,0.018126602,4.92E-05,533075.5764
363.4268537,0.018174475,4.96E-05,564415.329
364.3286573,0.018186422,5.25E-05,552567.3318
365.2304609,0.018303055,5.20E-05,577412.1658
366.1322645,0.018235424,4.80E-05,553168.2003
367.0340681,0.018342209,5.12E-05,546495.3729
367.9358717,0.018404815,5.12E-05,570164.0939
368.8376754,0.018476187,4.83E-05,578842.9215
369.739479,0.018534425,5.12E-05,539813.3148
370.6412826,0.018457072,5.23E-05,555393.2927
371.5430862,0.018474859,4.83E-05,530247.7211
372.4448898,0.018707441,4.86E-05,493876.9383
373.3466934,0.018689494,5.15E-05,562528.0579
374.248497,0.018662515,5.04E-05,573057.6817
375.1503006,0.018860947,5.08E-05,564417.6807
376.0521042,0.018810318,5.05E-05,508449.6233
376.9539078,0.018926331,5.06E-05,549184.1773
377.8557114,0.018897288,4.80E-05,501947.812
378.757515,0.019075287,5.16E-05,593168.2086
379.6593186,0.019100013,5.18E-05,531000.2601
380.5611222,0.019011455,4.97E-05,590581.0749
381.4629259,0.019137931,4.99E-05,582880.6539
382.3647295,0.01916127,4.77E-05,536173.1875
383.2665331,0.019254588,5.08E-05,530433.6126
384.1683367,0.019144075,5.09E-05,568227.3851
385.0701403,0.019299253,4.99E-05,538058.3395
385.9719439,0.019369173,5.17E-05,562238.1136
386.8737475,0.019226414,4.95E-05,547532.8363
387.7755511,0.019309877,5.08E-05,514730.7325
388.6773547,0.019297891,4.85E-05,503475.2356
389.5791583,0.019460994,5.00E-05,565982.6893
390.4809619,0.019571894,4.97E-05,546123.5037
391.3827655,0.019669316,5.03E-05,546483.3275
392.2845691,0.019619169,4.94E-05,578324.8733
393.1863727,0.019767916,4.98E-05,590588.5936
394.0881764,0.019612383,5.12E-05,554032.7532
394.98998,0.019635917,4.93E-05,552446.9702
395.8917836,0.019790885,4.76E-05,573924.892
396.7935872,0.019865289,5.26E-05,526933.2549
397.6953908,0.019882589,5.21E-05,567173.5529
398.5971944,0.019792002,4.81E-05,575654.5192
399.498998,0.019969007,5.10E-05,579048.9339
400.4008016,0.019913017,-7.56E-07,507588.4023
401.3026052,0.020044654,3.96E-07,532420.9806
402.2044088,0.020024445,4.42E-07,524500.6659
403.1062124,0.019937328,-3.52E-07,544416.5931
404.008016,0.019965735,-1.18E-06,549217.7413
404.9098196,0.019929371,-1.04E-06,570181.1432
405.8116232,0.019995821,-1.38E-06,514856.0847
406.7134269,0.020063689,-1.25E-06,510055.0282
407.6152305,0.019934271,-1.01E-07,547168.5015
408.5170341,0.02003361,-1.08E-06,520867.315
409.4188377,0.019964642,1.03E-06,540903.9644
410.3206413,0.019947131,2.24E-06,511492.4651
411.2224449,0.019992863,-8.72E-07,470271.8518
412.1242485,0.01993097,3.60E-07,461319.2995
413.0260521,0.019963082,7.51E-07,451331.6415
413.9278557,0.019920125,7.09E-07,503104.9471
414.8296593,0.020131009,1.14E-07,512102.4938
415.7314629,0.020002351,1.12E-06,524545.6478
416.6332665,0.019953342,7.25E-07,494719.8444
417.5350701,0.020014268,-1.86E-06,498585.1896
418.4368737,0.01999251,1.31E-06,450141.7073
419.3386774,0.019985266,1.33E-06,431339.8136
420.240481,0.020040953,-1.15E-06,478127.3577
421.1422846,0.020050511,5.70E-08,463054.6965
422.0440882,0.019964626,1.03E-06,451119.2185
422.9458918,0.019961604,-3.15E-07,454198.1229
423.8476954,0.019981659,1.61E-06,448579.8273
424.749499,0.019846507,3.55E-06,469006.4592
425.6513026,0.019898966,-1.18E-06,465371.9176
426.5531062,0.020091144,-2.08E-06,442435.2246
427.4549098,0.020109687,4.57E-07,446241.2039
428.3567134,0.019983394,1.08E-06,434008.4591
429.258517,0.020038445,-3.47E-07,405478.5949
430.1603206,0.020020754,2.18E-06,432638.5451
431.0621242,0.020205301,-2.01E-06,374334.5927
431.9639279,0.020074654,1.04E-06,432794.538
432.8657315,0.01999147,-9.11E-07,372086.1367
433.7675351,0.019936284,2.58E-06,406043.1665
434.6693387,0.019892881,2.99E-06,373760.1682
435.5711423,0.020013567,-1.15E-06,405706.1706
436.4729459,0.019949566,-8.26E-07,387284.4266
437.3747495,0.019905163,1.29E-06,344187.1132
438.2765531,0.019956886,-5.82E-07,391884.6073
439.1783567,0.019927882,-6.83E-08,363118.0644
440.0801603,0.020112499,3.82E-08,396756.5621
440.9819639,0.020058788,-2.89E-06,371066.2316
441.8837675,0.019999468,-2.08E-08,377737.1379
442.7855711,0.020098683,-1.04E-06,340098.2053
443.6873747,0.020005159,-7.41E-07,346172.3786
444.5891784,0.019942569,2.17E-06,346247.2504
445.490982,0.020101563,-1.89E-06,376416.7132
446.3927856,0.020035935,1.22E-06,394060.7467
447.2945892,0.019930836,-4.19E-07,327899.9761
448.1963928,0.019987308,-4.20E-07,372537.0884
449.0981964,0.019941613,1.19E-06,287043.5515
450,0.019907794,5.11E-07,308729.4457
0,6.18E-05,0.000100858,-24333.09425
0.501002004,0.000177421,0.000101455,-24325.42852
1.002004008,6.94E-06,9.95E-05,-20239.53729
1.503006012,0.00018784,9.91E-05,40333.43186
2.004008016,0.000157016,9.84E-05,34270.75835
2.50501002,0.000218019,9.88E-05,59135.50369
3.006012024,0.0002611,0.000104432,76784.25751
3.507014028,0.00029309,0.000101871,75707.33001
4.008016032,0.000404037,9.80E-05,95317.05784
4.509018036,0.000395494,9.80E-05,86468.16535
5.01002004,0.000519036,0.000100724,67669.38282
5.511022044,0.000547752,0.000100823,134154.9805
6.012024048,0.000585269,0.000100825,101823.9298
6.513026052,0.000590786,9.96E-05,102450.0878
7.014028056,0.000662943,9.98E-05,131052.2584
7.51503006,0.000801873,0.000100493,121727.4691
8.016032064,0.000835005,0.000100129,143579.7638
8.517034068,0.00078652,9.67E-05,172139.4511
9.018036072,0.000908427,9.97E-05,181436.1515
9.519038076,0.001002007,9.87E-05,158951.4375
10.02004008,0.000890687,0.000100263,178456.8765
10.52104208,0.001088336,0.000104487,227151.8296
11.02204409,0.00105802,0.000100552,221490.8962
11.52304609,0.001190352,9.95E-05,270518.0741
12.0240481,0.00115151,0.000101385,256722.516
12.5250501,0.001132155,0.000100725,264686.0171
13.0260521,0.00119408,0.000100631,209250.4893
13.52705411,0.001355912,0.000100912,272644.7969
14.02805611,0.001420124,0.000103091,260652.1226
14.52905812,0.001392606,9.83E-05,256714.3387
15.03006012,0.001545588,0.000100712,283616.6603
15.53106212,0.001442315,9.86E-05,311953.0297
16.03206413,0.0015988,0.000100835,309243.9058
16.53306613,0.001572555,9.86E-05,282764.4869
17.03406814,0.001659942,9.94E-05,332386.5514
17.53507014,0.001756668,9.96E-05,305803.8166
18.03607214,0.001746234,0.000101467,335884.4745
18.53707415,0.001828065,0.00010138,331044.5803
19.03807615,0.001970908,9.81E-05,341505.3649
19.53907816,0.00191544,0.000100083,374782.0501
20.04008016,0.002059732,9.89E-05,337170.241
20.54108216,0.001978779,9.81E-05,421130.5494
21.04208417,0.002139536,9.97E-05,333697.7294
21.54308617,0.002250433,9.95E-05,372859.3326
22.04408818,0.002039598,0.000103647,405495.2582
22.54509018,0.002201372,0.000100651,418960.78
23.04609218,0.002343089,9.79E-05,409573.1895
23.54709419,0.00234117,9.92E-05,418618.8414
24.04809619,0.002429558,0.000101535,438407.5307
24.5490982,0.002414636,0.000103139,429997.0986
25.0501002,0.002510784,9.76E-05,479053.6964
25.5511022,0.00254473,9.72E-05,472793.2463
26.05210421,0.002683079,0.000102812,481399.5197
26.55310621,0.002672276,0.000100586,442445.7112
27.05410822,0.002727922,9.87E-05,472631.1021
27.55511022,0.002728047,0.000100804,474662.0486
28.05611222,0.002773097,9.60E-05,464370.0214
28.55711423,0.002826868,0.000100005,506598.1933
29.05811623,0.002932114,0.000100493,491340.9178
29.55911824,0.00292784,0.000101389,529110.751
30.06012024,0.003025334,9.85E-05,492770.3281
30.56112224,0.003194501,0.000100129,570975.9181
