time,strain,strain_rate,stress,test_type,test_id,E_true,eta_true,tau_true
51.40280561122245,0.0025495218492297407,5.131417494127897e-05,235803.36521044865,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
52.30460921843687,0.0026373192673423175,5.039462006934027e-05,251840.62072545738,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
53.206412825651306,0.002725370463945275,5.0290958552570686e-05,224393.0674594015,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
54.10821643286573,0.0026734592508447933,5.1278868499442095e-05,252395.974449741,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
55.010020040080164,0.0027381211713104286,4.979353522900866e-05,243381.33700661542,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
55.91182364729459,0.0027218202292188395,5.0586854380801614e-05,215064.07846153367,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
56.81362725450902,0.0027609177243236717,4.984486148263157e-05,250159.4329019031,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
57.71543086172345,0.0029399511593705815,5.039882990049768e-05,219759.74347227777,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
58.61723446893787,0.0030212964669495738,4.912413506303651e-05,231693.70961021262,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
59.519038076152306,0.0029711502339427485,4.6334547057003166e-05,255363.25107168683,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
60.42084168336673,0.0030879581449728545,4.97981833330356e-05,260879.81510029215,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
61.322645290581164,0.0030902463302383376,5.213833838461936e-05,225907.32896568897,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
62.22444889779559,0.0030682055464741616,5.139206785571198e-05,285567.45463708416,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
63.12625250501002,0.0031804106596681914,5.1450957091657206e-05,276039.9662165219,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
64.02805611222445,0.0033039598305153353,5.1857859239999594e-05,246318.29548039602,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
64.92985971943888,0.003244104088292055,5.013324911488579e-05,227838.26874560927,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
65.83166332665331,0.00339591436487113,5.029655828767438e-05,265817.27790742787,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
66.73346693386773,0.0031619874713764533,4.907169180346943e-05,260787.6915424491,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
67.63527054108216,0.0034365683850449977,4.952495406373779e-05,277564.3724928129,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
68.5370741482966,0.003432658048182647,5.092548150462264e-05,268042.0258438767,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
69.43887775551103,0.003452005932490976,5.18093942542077e-05,228851.96714251148,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
70.34068136272545,0.0035231527212616636,4.979041735053804e-05,272463.46300421533,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
71.24248496993988,0.0034295921883901685,4.932338200912061e-05,277060.4921923094,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
72.14428857715431,0.0035925666007352343,5.000079350284138e-05,303374.17483963515,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
73.04609218436873,0.003676117048849996,5.090359174312567e-05,272026.1497993483,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
73.94789579158316,0.0037959414819380157,4.7829939047666414e-05,334781.4784601984,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
74.8496993987976,0.0037079264601869674,4.654892405370875e-05,246072.48239280176,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
75.75150300601203,0.003733664404369993,4.917256326151844e-05,330254.3235634066,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
76.65330661322645,0.0037992079274131326,4.8165313894510215e-05,293653.0931694174,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
77.55511022044088,0.003938794968619703,4.923628387778047e-05,323509.21186064126,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
78.45691382765531,0.0039447669749697305,4.977789158867927e-05,306045.6457734509,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
79.35871743486975,0.003932611204179971,4.931878422737678e-05,335247.7074671835,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
80.26052104208416,0.004047250973713991,5.2183005552821235e-05,298781.6418504953,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
81.1623246492986,0.00406458941058253,5.049108542432382e-05,282996.28704697476,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
82.06412825651303,0.004167796131030849,5.045160196695884e-05,349175.75170856575,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
82.96593186372746,0.004101483352069338,5.0935154568495555e-05,312470.5072674175,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
83.86773547094188,0.004171538102545743,4.828837549834942e-05,323180.142312015,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
84.76953907815631,0.004212330991904922,5.156174699131366e-05,351081.43196968094,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
85.67134268537075,0.004185979247052042,4.9886129049849836e-05,295722.01864905463,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
86.57314629258516,0.004348402758457883,5.1007707832195995e-05,339174.3028365397,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
87.4749498997996,0.004391154787270307,4.838903780220405e-05,311220.0915444384,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
88.37675350701403,0.00441917864312199,4.76647574328099e-05,324948.1167773014,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
89.27855711422846,0.004448285471775767,5.122925822621866e-05,332229.6061242808,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
90.18036072144288,0.004414640427889168,5.056572974342253e-05,294395.0461655437,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
91.08216432865731,0.004526059382105233,4.864424952340776e-05,314759.4042903584,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
91.98396793587175,0.004576346026458077,4.869292821322987e-05,370853.04296392127,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
92.88577154308618,0.00459079233937069,5.16914872968991e-05,361074.88020164246,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
93.7875751503006,0.0046786241479637005,4.8212357450270235e-05,338996.7135843757,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
94.68937875751503,0.004761411245157867,5.2468877336892554e-05,348741.6454979207,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
95.59118236472946,0.004905330909793235,4.8646399993072045e-05,337071.16701925703,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
96.4929859719439,0.004836290231907019,5.095947970292304e-05,380918.13526768895,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
97.39478957915831,0.004886913064041208,4.95060984563892e-05,343337.35626181366,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
98.29659318637275,0.004909865569514984,5.0906568635921034e-05,356222.304596861,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
99.19839679358718,0.004831975243560375,4.918221656608946e-05,381323.0940148997,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
100.10020040080161,0.0050032420619537535,4.975532821940477e-05,334391.29106112063,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
101.00200400801603,0.0050541163800389075,5.0061500023226526e-05,395547.5588543521,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
101.90380761523046,0.005259440560622642,4.849374892793323e-05,318994.5174260561,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
102.8056112224449,0.00512745383860747,5.111343188149578e-05,401029.2995454299,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
103.70741482965931,0.005205478064658342,4.922865879009207e-05,352029.55824828614,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
104.60921843687375,0.0052281463241886355,4.9656422692612154e-05,357129.9764560245,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
105.51102204408818,0.005197623083311831,4.850552927711003e-05,317108.3517590532,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
106.41282565130261,0.005396845262629475,4.6148906276676866e-05,355303.37073119695,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
107.31462925851703,0.005415870722577315,4.97128922632676e-05,342211.0147755373,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
108.21643286573146,0.0054635680375281935,5.362607269161597e-05,354918.3893350821,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
109.1182364729459,0.005395273426692163,5.117923153296012e-05,368579.4110764213,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
110.02004008016033,0.005594541009658962,4.99710523540721e-05,398081.4916061577,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
110.92184368737475,0.005452616074961929,4.960488470390731e-05,380736.50412275596,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
111.82364729458918,0.005630314280638535,5.003376541478131e-05,384955.7265168412,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
112.72545090180361,0.005782333189593407,5.0822300008872375e-05,351008.4028097891,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
113.62725450901804,0.0056153132824274,4.822528154916663e-05,358109.2110704115,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
114.52905811623246,0.005688691898287945,5.167478472968259e-05,427748.2386243596,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
115.4308617234469,0.005778187887572942,5.107519193849785e-05,365060.58490696666,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
116.33266533066133,0.005783061265500312,5.107940686450431e-05,427360.1784128766,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
117.23446893787575,0.005758324456528323,5.065901298988264e-05,380751.4659959319,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
118.13627254509018,0.00591138543969902,5.002948311866356e-05,388557.70134821965,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
119.03807615230461,0.005881068880280133,5.10112858150244e-05,417230.3976386001,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
119.93987975951904,0.006028573361159943,5.088947498621116e-05,423897.04014646396,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
120.84168336673346,0.0059807765140561095,4.946788976719493e-05,390343.5013163005,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
121.7434869739479,0.006190524727252028,4.9137897525676326e-05,384827.6115613465,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
122.64529058116233,0.006080036819288557,5.015308628445712e-05,394773.52165822923,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
123.54709418837676,0.006155879491170903,5.232812060296973e-05,406268.49452338484,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
124.44889779559118,0.006276690612762214,4.813766740908381e-05,421797.60369974095,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
125.35070140280561,0.00618546043998753,4.779436322808387e-05,400756.97764516633,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
126.25250501002004,0.006327792389362652,5.024762951513259e-05,417816.3487331498,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
127.15430861723448,0.006444876344280189,5.007648235370884e-05,445136.97742981056,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
128.0561122244489,0.0062956178487763,5.0260526178296826e-05,414668.52054477105,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
128.95791583166334,0.006460207266902086,5.0366652729251405e-05,414322.7627455705,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
129.85971943887776,0.0065103150828265555,4.9664535179130495e-05,369274.1163574613,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
130.76152304609218,0.006590208480936891,5.223921022826772e-05,342454.4241498805,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
131.66332665330663,0.006500685858776358,4.759389990371022e-05,420462.44324610423,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
132.56513026052104,0.006540207825039362,4.875479928971344e-05,409572.47636123456,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
133.46693386773546,0.006708150010362819,4.984481187399295e-05,400275.6088642519,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
134.3687374749499,0.006738239955932271,4.753034734756372e-05,420870.5867459755,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
135.27054108216433,0.006780230038973039,4.973569726534152e-05,414494.80854673346,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
136.17234468937875,0.006831718569264253,5.249712885937427e-05,445976.28330315615,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
137.0741482965932,0.006808363036271362,5.003139162759024e-05,420854.21314806724,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
137.9759519038076,0.006914284384466493,5.03467350190435e-05,401015.7539058859,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
138.87775551102206,0.006963429990345038,4.8106018472320756e-05,446393.85330203484,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
139.77955911823648,0.006941344656570213,4.907363135879992e-05,417034.37905267277,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
140.6813627254509,0.007158478886430848,4.94360935702814e-05,437177.8739194424,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
141.58316633266534,0.00711075372582565,4.9522485836017864e-05,412957.18325245543,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
142.48496993987976,0.007044811801472698,5.192626372351352e-05,409829.2493414407,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
143.38677354709418,0.007213117990707618,5.083818925616491e-05,429694.57164388994,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
144.28857715430863,0.007149436610777655,4.832951936333297e-05,429110.38872142264,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
145.19038076152304,0.00731200222155022,5.0370487661405886e-05,442178.22411244974,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
146.09218436873746,0.007381864934094585,5.074880905610128e-05,424387.78244345705,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
146.9939879759519,0.007294975903403104,5.1713602282368846e-05,385795.1833976373,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
147.89579158316633,0.007459027967134981,5.237549481372463e-05,422601.67624681094,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
148.79759519038078,0.007467404192114969,4.847435057596363e-05,454905.9734284016,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
149.6993987975952,0.007539785310423877,4.878131083310997e-05,428376.40121955954,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
150.6012024048096,0.007656539197137181,4.810990649776142e-05,430824.65698026965,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
151.50300601202406,0.0075587877019005064,4.9648276715467424e-05,463255.34249925165,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
152.40480961923848,0.007569980987615313,5.070091957090938e-05,421286.74763502326,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
153.3066132264529,0.007606017407333315,5.148392764798799e-05,401325.3896081356,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
154.20841683366734,0.00765602221584024,4.988584839081137e-05,437518.7116875169,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
155.11022044088176,0.007750369842630714,4.951928087702431e-05,430412.63606243744,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
156.0120240480962,0.007823349381700541,5.022808670892924e-05,419273.67985704617,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
156.91382765531063,0.00786414125958662,4.874481078000694e-05,440431.5817127797,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
157.81563126252505,0.007945938543734704,5.3140500234283584e-05,458433.51956993353,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
158.7174348697395,0.007936738715949267,4.7583744306868914e-05,446791.37485758343,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
159.6192384769539,0.008077884281742298,5.0277658329697356e-05,455876.53143656516,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
160.52104208416833,0.008008404658088332,5.304140609580755e-05,495157.90228096326,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
161.42284569138278,0.008252524485125229,5.001021991754068e-05,441473.2820369278,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
162.3246492985972,0.008157952267414052,4.971437828466698e-05,458270.99713921384,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
163.2264529058116,0.008104166963314747,4.946277260984699e-05,439305.81306639966,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
164.12825651302606,0.008135005194007254,4.972887790355081e-05,431763.07244654524,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
165.03006012024048,0.008283674500880536,5.206334101952445e-05,439403.6244661053,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
165.93186372745492,0.00828169257936542,4.667565248798106e-05,443094.08220733976,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
166.83366733466934,0.008389293266296782,5.2304694738690235e-05,465355.78675433894,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
167.73547094188376,0.008418329261637745,4.7859844508048945e-05,516829.84222116886,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
168.6372745490982,0.008427007460203572,4.9599231307016066e-05,440010.4417957951,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
169.53907815631263,0.008420489291612043,4.935486134402932e-05,448572.2195069548,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
170.44088176352705,0.008421033339839588,5.088457402699107e-05,458498.3751693612,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
171.3426853707415,0.008537360434768989,4.75980775807617e-05,471091.837746457,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
172.2444889779559,0.008669329536248934,5.069462860440919e-05,468673.7505721574,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
173.14629258517033,0.00867159050405064,5.304246328636523e-05,495504.6864699332,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
174.04809619238478,0.008619338343100863,4.795119935498455e-05,402257.53093047015,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
174.9498997995992,0.008759042778187783,5.028512142782512e-05,404173.48340853764,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
175.85170340681364,0.008818278320276408,4.900506501129799e-05,453073.6152733163,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
176.75350701402806,0.008778739307779846,5.0640092886023576e-05,494406.20576508984,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
177.65531062124248,0.008893015995753656,5.002877840876354e-05,427713.7592394254,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
178.55711422845692,0.008931737097026713,4.9035868650230366e-05,392000.88538966014,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
179.45891783567134,0.008896732077460143,5.0733254190999335e-05,483704.60619844624,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
180.36072144288576,0.00904189350702305,5.271186918082973e-05,476260.97557895473,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
181.2625250501002,0.009100519636960581,4.971307858695295e-05,443269.6926558853,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
182.16432865731463,0.009180434815536554,5.108176984828043e-05,446780.03195341304,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
183.06613226452907,0.009223574645632782,4.805625807025351e-05,448027.58029366704,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
183.9679358717435,0.009106533131331173,4.8562511125403754e-05,476283.7345714801,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
184.8697394789579,0.009180952345011685,5.071000934845422e-05,458415.3396314952,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
185.77154308617236,0.009322919955954086,5.223057208125864e-05,487675.0075610746,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
186.67334669338678,0.009367926831297668,5.053447384993657e-05,403505.9572082169,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
187.5751503006012,0.009413101144786969,4.952948523614585e-05,455019.3370736417,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
188.47695390781564,0.00968074970152698,4.999893500828156e-05,448991.62667888484,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
189.37875751503006,0.00950700513214789,4.8120682933170586e-05,471861.9364719084,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
190.28056112224448,0.009589748124268896,5.090856441392349e-05,465503.2857987796,ramp,ramp_0.00005,1000000.0,100000000.0,100.0
